# {"t_start": 1587789559.7062473, "env_id": "DartHopperPT-v1"} 
r,l,t
-1.478926,3,3.480269
-1.195046,7,3.482484
-0.378602,4,3.484397
-3.115015,2,3.484566
-5.128775,6,3.488746
-4.256411,4,3.488766
-2.861685,4,3.488808
-3.158063,6,3.49162
-5.732261,4,3.494203
-3.331675,3,3.49685
-2.577123,6,3.496941
-2.705774,6,3.50302
-3.83571,4,3.503046
-8.988404,13,3.503078
-3.037867,5,3.503215
-3.178409,6,3.503278
-1.262017,9,3.505338
-1.97291,3,3.509489
-3.505292,6,3.509599
-4.658527,4,3.511737
-2.451567,4,3.511746
1.321051,8,3.513708
-4.686005,6,3.51797
-2.931854,5,3.520077
-3.242001,5,3.52213
-2.118669,10,3.523989
0.287173,10,3.524201
-4.480048,3,3.526358
-5.304474,7,3.526469
-6.267475,7,3.528382
-2.064349,3,3.53059
-0.874025,5,3.532668
-1.710071,8,3.534742
-5.841839,6,3.538479
0.54491,6,3.538903
-4.433449,6,3.540794
-5.257046,5,3.540823
-7.284189,8,3.540986
-1.420416,4,3.543094
-3.125465,3,3.545324
-7.144953,6,3.545363
6.947767,18,3.547193
-2.385135,3,3.547432
-2.308132,4,3.547616
-4.990748,6,3.557609
-1.739947,7,3.557665
-7.558631,5,3.557678
-7.707639,6,3.559578
-3.362621,9,3.559676
-7.748634,10,3.561626
0.040503,9,3.565522
-1.609382,5,3.567365
-1.20106,4,3.569422
-6.651231,13,3.571684
2.22119,7,3.57359
-8.053951,8,3.575557
-6.597379,7,3.579356
-4.016663,5,3.579393
-2.263683,11,3.579456
-4.605737,3,3.579456
-0.564959,14,3.585444
-2.950311,3,3.585507
-4.552223,7,3.585521
0.472731,10,3.587574
-0.073863,6,3.591394
-5.099419,6,3.591435
-4.925667,8,3.591547
-3.024257,6,3.59166
-4.843441,4,3.593824
-3.48209,6,3.597783
-5.63947,6,3.599641
-1.840171,5,3.601624
-3.619102,5,3.601911
-0.586333,5,3.601954
-4.27395,6,3.604013
-1.834011,5,3.604095
-2.817899,2,3.606063
-3.224406,3,3.608177
-0.896874,11,3.608215
-2.192053,3,3.608259
-0.76252,4,3.608271
-3.800124,5,3.614304
-1.145418,4,3.616201
-3.073857,9,3.616384
-6.793031,6,3.620321
-7.057876,7,3.62036
-4.505229,9,3.622291
-12.625853,10,3.628444
-3.747219,5,3.630511
2.993726,8,3.630576
-5.820128,6,3.63443
-2.810457,9,3.634648
-0.827147,8,3.636577
-3.022433,14,3.636779
-4.722577,10,3.636814
-2.23721,4,3.638797
-1.749012,4,3.644686
-1.959745,5,3.64478
-3.960648,8,3.644806
-0.448611,8,3.646842
-2.480872,5,3.646854
-4.26135,6,3.648792
0.357921,6,3.650962
-3.717134,4,3.653042
-2.427826,4,3.653098
-4.994942,4,3.657015
-2.121394,2,3.6573
-4.312875,6,3.659236
-4.697359,8,3.66347
4.53057,10,3.665699
-16.786005,15,3.665873
-8.051468,6,3.669802
-3.316057,6,3.669952
-2.270337,5,3.673894
-3.90748,11,3.676128
-0.259943,6,3.678037
-1.620444,13,3.678083
-2.201972,6,3.678204
-6.364251,5,3.680242
-4.45387,6,3.682386
-4.037559,3,3.684392
-4.930501,12,3.684471
-4.088755,7,3.688332
-2.668336,5,3.688533
-3.181107,5,3.690557
-1.990541,7,3.692454
-3.080787,3,3.694451
-7.723249,5,3.694752
-2.946078,7,3.696905
-2.919878,5,3.698972
-4.130832,3,3.700844
-0.677247,5,3.702873
-4.058344,6,3.703028
-1.693753,3,3.703164
-1.105466,14,3.70497
-1.784373,10,3.705129
-3.039843,5,3.705284
-2.7997,5,3.709118
-2.956498,4,3.709125
-3.906424,3,3.709256
-2.699354,2,3.709329
-3.017186,3,3.711489
-0.620677,6,3.717197
-1.730046,3,3.718198
-6.562223,7,3.720677
-3.291454,4,3.720804
-2.86346,7,3.723611
-3.834406,6,3.725573
-6.455944,7,3.733241
-4.616183,9,3.733364
-4.584812,6,3.733418
-0.12465,7,3.733491
-6.569417,7,3.735512
-2.884953,6,3.735611
-3.652011,6,3.737506
-12.176454,13,3.739656
-2.50927,4,3.741658
-4.188318,5,3.743971
-1.805832,5,3.745905
-2.661493,3,3.746088
-0.676524,6,3.746234
-1.129097,3,3.748142
-6.496954,7,3.750231
-6.818693,7,3.752289
-2.751202,4,3.752603
-2.777698,4,3.754676
-3.844829,5,3.756555
-3.805501,12,3.758894
-2.555429,4,3.760912
-2.364614,3,3.761069
1.88153,8,3.763072
-6.240302,6,3.763168
-5.226792,6,3.765534
-1.560908,4,3.769499
-6.317615,10,3.769645
-3.752794,5,3.773577
0.809886,8,3.773837
-0.024354,8,3.775891
-2.98033,4,3.777816
-8.80069,10,3.781846
-0.855197,9,3.781908
-4.061822,5,3.784224
-5.618729,6,3.786063
-9.811786,10,3.786294
-5.463239,5,3.788165
-2.944076,4,3.7903
-2.088353,3,3.792448
-4.525926,11,3.792479
-3.390659,4,3.794602
3.89589,9,3.794626
-3.831617,3,3.798652
-6.429045,5,3.800593
1.868122,8,3.800823
-2.81361,4,3.802821
0.763718,10,3.802849
-5.043377,5,3.802921
-2.129105,3,3.805249
-3.309169,5,3.805251
-1.559071,12,3.812941
-5.59664,5,3.813184
-4.368016,6,3.813189
-4.16784,7,3.815241
-0.49533,6,3.817185
1.167861,8,3.819158
-6.990931,8,3.819361
-8.071127,5,3.823227
-4.081761,3,3.823399
-2.240324,9,3.823456
-5.627957,4,3.827345
-3.960421,3,3.829284
-4.308318,7,3.8294
-6.599791,8,3.829473
-9.642754,9,3.831658
-3.57912,7,3.833757
-3.109675,3,3.835954
-2.356551,7,3.838239
-2.604894,6,3.84025
-1.629978,6,3.842257
-0.914193,6,3.844099
-2.869702,2,3.844186
1.192797,7,3.84459
-2.211252,4,3.846598
-5.165097,11,3.846747
-0.021662,6,3.848838
-2.216497,4,3.850769
-2.669349,3,3.850788
-4.33527,8,3.850893
-6.047097,4,3.852967
-2.832059,4,3.859211
-0.798558,6,3.861199
-2.831676,7,3.861306
-3.30206,5,3.863235
2.028545,9,3.863639
-4.018281,7,3.865716
-4.311291,3,3.867879
-4.310521,4,3.870047
-0.269534,11,3.870048
-1.741198,5,3.87398
-5.286996,5,3.875934
-4.064072,3,3.87601
-0.176028,12,3.883687
-1.671605,8,3.883708
-15.03015,16,3.883726
-0.598225,8,3.885777
-1.534392,5,3.88597
-3.495891,6,3.887844
-5.266716,8,3.890207
-1.096399,15,3.894025
-1.728823,5,3.896108
-3.634364,3,3.896321
-4.293483,7,3.898335
-2.248641,6,3.900689
-8.929112,9,3.90265
-6.081672,10,3.904566
-2.548069,4,3.904831
-1.101689,3,3.907122
-8.509211,11,3.909215
-1.462592,3,3.911172
-5.007823,7,3.911295
-8.607511,7,3.913377
-0.507919,5,3.915491
-9.228462,11,3.917377
-1.905155,8,3.919459
-5.087378,7,3.92171
-5.055525,7,3.925931
-6.458095,9,3.92787
-2.332511,3,3.927997
-7.317936,8,3.929829
-2.716559,5,3.929995
2.821579,8,3.93387
-4.208027,3,3.934159
5.919233,12,3.936353
-3.470098,11,3.938497
0.001619,6,3.940714
-6.334044,8,3.94272
-2.195509,4,3.942985
-4.92499,7,3.945071
-6.920856,8,3.947128
-4.972708,5,3.947345
-2.820751,2,3.947348
-5.413099,8,3.951284
-1.148905,6,3.953583
-2.136054,6,3.955704
-3.637838,10,3.959532
-3.652785,7,3.959606
-3.948572,6,3.959716
-5.333191,7,3.965871
-1.672732,10,3.967934
-5.205688,6,3.967948
-3.21385,7,3.967969
-3.666861,4,3.968181
-5.296552,5,3.970276
-1.507522,5,3.970431
-5.913538,13,3.974456
-3.588912,4,3.976753
-4.659853,5,3.978837
-2.892264,7,3.981327
-1.008509,5,3.981506
-3.468358,5,3.981508
-2.175629,6,3.981632
-2.528423,4,3.983983
-5.999927,9,3.988142
-5.603704,6,3.992314
-5.888747,6,3.994273
0.121456,7,3.996489
-2.743742,4,3.996541
-2.19033,8,3.998376
-7.509394,10,3.99869
2.400066,9,4.000591
-1.33318,6,4.00467
-1.698792,4,4.004716
-3.817998,4,4.004734
-4.226095,6,4.010636
-2.629535,3,4.010689
-12.513961,13,4.010692
-2.768471,4,4.012823
0.514298,11,4.016813
-2.672101,3,4.016865
-1.695524,9,4.018737
-9.822999,10,4.018977
-3.952209,4,4.01911
0.099546,5,4.021107
-4.161828,8,4.021219
-5.415436,5,4.023436
-8.099776,5,4.02718
-3.891868,5,4.029412
-8.667291,7,4.033229
-7.983447,7,4.033448
-2.386213,5,4.033504
0.240892,7,4.035427
-3.984791,9,4.035555
-5.596396,6,4.039392
-4.507693,10,4.041482
-5.101071,6,4.041701
-4.782654,5,4.043826
-4.712029,6,4.045693
-5.791495,6,4.047968
-4.068868,7,4.053716
-2.861168,5,4.053821
-1.779966,9,4.053869
-2.583797,6,4.053975
-1.54177,7,4.056039
-7.53525,5,4.05811
-4.262467,7,4.060039
-7.968411,13,4.060204
-2.999047,4,4.062207
-4.318091,4,4.069967
-2.887001,5,4.070283
-6.382551,7,4.072295
-1.185424,9,4.072463
-4.258858,3,4.078515
-12.771647,13,4.082506
-8.757573,7,4.084608
-4.084922,7,4.085006
-4.224323,4,4.087026
8.466934,13,4.087031
-18.546283,18,4.091093
-0.734972,9,4.091114
-2.580119,4,4.09537
-15.08104,21,4.097332
-3.711049,8,4.099236
-7.764891,7,4.099391
-5.536602,6,4.099478
-2.845241,2,4.099643
-2.754364,6,4.103477
-3.105403,4,4.107491
-5.39781,6,4.111477
-6.5224,10,4.111547
-4.595866,7,4.113558
-6.79841,9,4.117266
-5.502968,10,4.117387
-1.316812,6,4.11932
-5.933351,18,4.121258
-3.674089,4,4.121381
-2.02299,9,4.121422
-2.175168,5,4.121526
-2.937118,3,4.125341
-6.480774,7,4.125455
-3.085794,3,4.127513
0.588042,5,4.127652
-4.184771,4,4.129789
-3.126509,5,4.131794
-1.219067,4,4.133682
-0.463837,8,4.133839
0.452877,6,4.134066
-2.83419,5,4.137941
-2.564529,5,4.138262
-3.798042,7,4.140311
-3.349248,3,4.140321
-1.433642,5,4.140457
-0.764068,6,4.14422
-2.366909,6,4.146394
1.215236,6,4.146573
-0.872155,5,4.148726
-4.784062,3,4.150728
-3.529697,3,4.152937
-2.116691,9,4.156642
0.374806,8,4.156793
-1.908778,8,4.157076
-1.749041,4,4.159116
-2.390225,5,4.159175
-2.561087,6,4.159234
-6.058003,10,4.161523
-3.225909,3,4.16359
-2.387647,5,4.163645
-4.690339,5,4.16766
-1.573634,4,4.167678
-5.137755,5,4.171362
-2.396735,4,4.171465
-1.345819,7,4.171527
-1.723576,7,4.173554
-2.223604,5,4.17369
-3.813753,5,4.177471
-4.128906,5,4.177562
-4.042627,3,4.179498
-6.069941,11,4.181515
-1.326702,4,4.18158
-5.879717,5,4.181629
-2.041003,6,4.183594
-2.30671,3,4.183903
-2.294818,4,4.186042
-1.896928,4,4.187909
1.148625,9,4.18986
-3.143112,4,4.191957
0.012645,5,4.191967
-2.861096,4,4.197619
-5.194074,8,4.197731
-5.43051,7,4.197909
3.354097,9,4.199722
-3.195988,3,4.203493
-4.401153,6,4.203497
-4.125458,3,4.203782
-1.848132,3,4.205785
-2.658168,7,4.205877
-0.330102,10,4.205967
-4.117988,10,4.207957
-2.786788,5,4.214791
-6.395826,8,4.21502
-3.871567,5,4.215057
-3.773596,5,4.217789
-4.118366,6,4.220382
-0.787346,8,4.222429
-6.937297,8,4.224533
-3.084145,3,4.226751
-4.345732,5,4.226812
-2.730294,6,4.231019
-2.883628,11,4.232933
-0.739752,8,4.233053
-3.854902,3,4.233152
-6.2819,8,4.233261
-1.018098,6,4.237463
-3.202042,4,4.23939
-3.316546,4,4.241407
-5.10088,3,4.243448
-0.833977,9,4.245294
-1.180252,6,4.245532
-0.64714,7,4.247987
-8.602851,8,4.249904
-7.591676,5,4.250022
-2.579324,3,4.252096
-2.441252,5,4.254073
-4.614295,4,4.258013
-5.346589,6,4.25808
-3.870913,5,4.25813
-3.931984,8,4.258203
-11.678324,18,4.260125
-2.040053,3,4.260303
-6.494759,6,4.262209
-3.242837,3,4.264287
-1.813387,3,4.264327
-6.521607,5,4.269782
-5.776085,6,4.269807
-1.25227,6,4.269929
-2.371569,9,4.269944
-0.633903,4,4.270301
-0.092705,5,4.274199
-6.527064,8,4.276128
-2.037376,6,4.276302
-4.170852,3,4.276321
-5.095352,5,4.280383
-5.727339,6,4.282236
-3.613702,3,4.282318
-4.063113,7,4.284328
-6.357396,5,4.286227
-5.487824,8,4.286438
-4.519509,6,4.288374
-3.679117,3,4.288398
3.203125,9,4.29206
-4.514211,5,4.294212
-5.274009,4,4.294525
-5.527483,8,4.296452
-4.040002,8,4.298648
-2.638636,2,4.298666
-0.019948,6,4.300546
-2.70849,3,4.302472
-1.369222,7,4.30267
-5.718619,5,4.304619
-2.591368,3,4.306527
-0.085125,13,4.312519
-7.318467,7,4.312824
-0.123322,6,4.31493
-5.777428,5,4.316837
-14.30058,12,4.316842
-5.689244,6,4.316922
2.224888,7,4.31706
-1.623622,11,4.321135
-4.226067,4,4.321166
-2.47868,3,4.323273
-2.378616,2,4.325315
-2.970358,2,4.32533
-4.337764,6,4.325464
-2.225992,5,4.325557
-4.828614,6,4.329359
-3.102598,7,4.331395
-6.253528,6,4.335504
-2.063299,3,4.337404
-3.520724,10,4.337451
-2.462394,6,4.337473
-2.67494,6,4.337669
-4.987328,4,4.345413
-5.173605,6,4.347278
-5.215699,5,4.347506
3.189222,14,4.353353
-2.772993,8,4.353516
-3.412944,4,4.355696
-5.27807,6,4.357659
-4.854881,16,4.361445
-1.977498,3,4.361603
-1.861249,4,4.365349
3.033906,14,4.365393
-1.457397,21,4.367552
-3.233418,4,4.369421
-2.594405,3,4.371357
-5.538054,6,4.373447
-2.941298,4,4.375835
-2.649503,3,4.37763
-3.624885,4,4.377637
-6.372264,6,4.377749
-2.946732,4,4.381739
12.396331,19,4.385515
-6.029322,16,4.385576
-0.018485,6,4.389647
-3.733381,7,4.390071
-16.153864,19,4.391977
-4.625898,7,4.392155
-6.588548,7,4.392252
-4.060305,4,4.394112
-4.269777,5,4.396343
0.297241,8,4.398454
-3.089587,4,4.40047
-1.356607,5,4.402367
-0.85805,6,4.402393
-2.546484,4,4.402456
-3.691367,3,4.406495
-8.100365,9,4.408427
-1.39943,6,4.408869
-1.589493,6,4.410796
-4.948079,4,4.410814
0.734932,11,4.414706
-1.236103,7,4.416559
-5.427511,7,4.416631
-4.686687,4,4.416657
-3.48538,6,4.418731
-2.828892,2,4.420716
-1.329764,5,4.420784
-7.768049,7,4.422876
-3.210096,6,4.422954
-3.486924,3,4.429089
-2.030727,5,4.43099
-2.961195,6,4.431246
-3.055195,9,4.433177
1.186251,7,4.434983
-1.753104,9,4.435064
-5.301656,6,4.435179
-0.386462,5,4.439153
-2.173682,5,4.443155
1.155302,13,4.443241
-0.790419,7,4.445139
-2.30717,5,4.445216
0.35932,8,4.447235
-2.902144,7,4.449161
-2.291286,3,4.449373
-7.043886,5,4.453369
-0.444897,9,4.453451
-0.18655,5,4.455527
-1.805527,5,4.457378
-3.475026,7,4.45949
-2.782864,5,4.459616
-5.533348,11,4.461603
-2.466675,3,4.463717
-0.443101,5,4.463828
-0.774817,8,4.465879
-2.329947,3,4.465961
-6.746916,9,4.471692
-8.162365,8,4.471902
-2.800995,7,4.474062
-1.12953,6,4.474107
-5.616587,5,4.476193
-5.960054,6,4.47808
-1.378498,4,4.48002
-2.724567,8,4.480083
-1.937798,3,4.480368
-0.789386,6,4.486149
-0.173432,11,4.486381
-0.925734,8,4.488341
-6.37606,6,4.488543
-4.68687,6,4.490585
-1.109111,6,4.492566
-2.50845,3,4.492882
0.717498,7,4.495144
-4.448913,4,4.499328
-2.259176,5,4.499338
-1.777678,5,4.499503
-3.48115,11,4.503265
-5.187329,5,4.503482
-2.598884,2,4.503554
-0.992736,4,4.507528
-3.95355,4,4.507687
-0.919326,7,4.509656
0.16093,11,4.509658
-2.903514,5,4.513664
-4.692569,6,4.515631
-5.504756,11,4.515668
-1.34044,4,4.515708
-3.403244,7,4.517599
-3.884279,3,4.521848
-1.63565,4,4.523797
-3.184961,4,4.523907
-6.816717,8,4.524075
0.036238,8,4.52614
-2.900108,3,4.528268
-5.544179,7,4.528278
-4.773072,3,4.530409
-1.971262,4,4.532635
-4.468123,5,4.536528
-2.114616,5,4.538665
-2.054437,8,4.540687
-3.429693,5,4.540768
-2.316256,15,4.540995
-1.418585,7,4.547086
-3.570406,5,4.549352
-1.102805,17,4.553303
-7.320807,6,4.553355
-4.451001,12,4.553481
-1.070026,8,4.557375
-2.572709,4,4.557486
-11.971638,11,4.55951
-1.41516,10,4.561495
-2.418255,3,4.563484
-2.243386,5,4.563629
-2.124377,4,4.565571
-2.350312,5,4.569488
-2.977164,8,4.5695
-4.738192,5,4.573372
-4.031418,4,4.573452
-5.215202,8,4.577353
-6.779635,8,4.579308
-8.023606,13,4.579385
-12.399489,16,4.57942
-3.640816,6,4.581486
-6.490249,5,4.583529
-2.782225,2,4.583681
-4.429244,5,4.583684
-3.751821,5,4.589375
-8.314784,10,4.589379
-2.919416,3,4.589578
-9.107369,7,4.591473
-3.38505,4,4.591778
-4.987309,6,4.593613
0.243296,8,4.595751
-3.9706,3,4.595901
-8.8182,7,4.598111
-4.895849,5,4.600217
-4.366546,4,4.600263
-1.794163,6,4.602283
0.092712,6,4.604091
-2.599907,2,4.60443
-6.510002,6,4.608396
-7.009906,5,4.608449
-3.898433,8,4.610259
-10.386553,9,4.614125
-2.701285,2,4.614299
-0.762667,6,4.614489
1.524494,7,4.614504
-3.004609,3,4.614552
-7.032568,6,4.616609
0.145053,5,4.618921
-3.558711,3,4.623215
-0.321251,10,4.625193
-3.004883,4,4.62728
-1.894363,6,4.627308
-1.351045,7,4.629184
-6.540291,7,4.629371
-5.644278,4,4.635436
-2.948073,10,4.635519
-3.153538,5,4.637385
-3.560084,7,4.637704
-2.943143,6,4.641595
0.94887,8,4.641776
-2.250227,14,4.643769
-1.924148,4,4.643917
-6.973387,8,4.645897
-1.613089,4,4.646022
-3.760646,4,4.64614
-5.534074,6,4.648154
-2.584843,3,4.650339
-4.066797,5,4.652502
-6.527111,5,4.654503
-4.929397,4,4.656559
-3.077818,5,4.656573
-2.77265,5,4.65675
-1.970136,5,4.660635
-2.139596,3,4.662579
-0.483719,4,4.662585
-5.201498,6,4.664449
2.260843,11,4.664557
-5.998171,13,4.672672
-4.03511,7,4.674917
0.457046,7,4.676906
-2.398393,6,4.677177
0.608863,7,4.679142
-4.37203,11,4.679301
-1.983334,3,4.681416
-10.783274,12,4.68143
-3.169143,6,4.68647
-3.431033,3,4.68668
-1.839013,12,4.690593
-2.584957,4,4.693521
-4.230165,4,4.697418
-1.527056,3,4.6978
-3.28346,9,4.699726
-3.255855,9,4.703516
-4.236361,10,4.703549
-2.133846,5,4.703612
5.827541,11,4.703757
-2.464846,2,4.703785
-6.156116,11,4.711611
-0.752371,7,4.711871
-3.677395,4,4.711875
-4.490358,8,4.713831
-4.157485,5,4.713981
-7.107644,5,4.714244
-7.489292,7,4.718294
-4.052911,4,4.720436
-0.843497,4,4.722282
-2.009727,4,4.72238
-2.883378,4,4.722434
-3.561912,9,4.722458
-2.597237,6,4.724531
0.852652,8,4.728411
-3.790178,5,4.728592
-3.115909,3,4.730551
-2.850069,4,4.730678
-1.306056,5,4.730744
-0.932183,5,4.732615
-6.451,5,4.732756
-4.485392,3,4.736991
-3.397699,6,4.742729
-2.8172,7,4.742785
-4.802067,6,4.743021
-5.387522,6,4.744934
0.203328,6,4.745075
-7.692618,8,4.745116
-1.274465,5,4.747216
-2.381615,3,4.751106
-1.681476,5,4.754896
-5.454579,7,4.757021
-4.309973,5,4.757149
-2.988369,2,4.76111
1.140991,8,4.761342
-5.588758,6,4.763332
6.156319,20,4.76352
-4.536792,5,4.765351
0.142107,11,4.765426
-5.549774,4,4.7656
-10.244532,12,4.767621
-2.644967,5,4.771547
-2.430155,3,4.771669
-4.847834,5,4.771751
0.544285,4,4.771832
-2.197036,7,4.779946
-1.375433,7,4.78001
-1.860075,6,4.780067
-2.730176,5,4.782207
-6.035118,5,4.782229
-6.413466,7,4.786321
-4.601869,4,4.790269
-0.716301,5,4.790571
-11.639367,14,4.792714
-2.851636,7,4.794733
-7.863122,7,4.794997
-0.823309,3,4.797122
-5.774517,5,4.797199
-1.727835,8,4.799176
-4.224303,3,4.799289
-3.406182,3,4.803361
-2.933854,4,4.80538
-13.413515,17,4.807544
-3.477731,5,4.80956
-0.721782,8,4.811523
-11.07578,10,4.811557
-2.73547,4,4.811707
-8.373624,9,4.813644
-4.463028,7,4.813761
-8.040402,5,4.8159
-7.25289,7,4.821968
-5.859739,7,4.825773
-3.892257,6,4.825821
-7.283491,7,4.825894
-2.704592,5,4.825923
-6.526607,8,4.825984
-7.76752,8,4.827971
-5.689196,10,4.834302
-4.448693,4,4.834309
-3.603529,5,4.836213
0.763153,5,4.836558
-8.053085,6,4.838471
-5.545901,5,4.838623
-5.194113,6,4.838741
-10.273205,9,4.840855
-2.802287,3,4.841007
-5.456775,5,4.845114
-6.267176,5,4.847018
-3.861448,5,4.847144
-3.721149,6,4.851003
-6.538615,5,4.851182
-3.6299,6,4.851319
-3.929633,4,4.853414
-6.676322,7,4.855311
-2.381203,3,4.857461
-4.811275,5,4.857519
-0.619776,6,4.863264
-5.713847,6,4.86341
-3.70523,4,4.865559
-5.015611,6,4.867505
3.512466,15,4.869595
-3.339867,4,4.871517
-3.1945,7,4.871892
2.532058,13,4.87397
-2.143573,3,4.876014
-1.915524,5,4.876033
0.009492,5,4.878093
-4.934404,12,4.878172
-2.387018,4,4.882249
6.641106,10,4.884113
-4.275574,5,4.88632
-3.923147,5,4.888305
-4.830358,8,4.888313
-4.029601,3,4.88839
-5.120589,6,4.890364
0.055739,10,4.892387
-5.968004,8,4.892448
-3.27515,5,4.894563
-2.717914,4,4.896677
-6.269869,8,4.90249
0.533659,6,4.90431
-1.186996,8,4.906303
-5.270464,7,4.906438
-5.369237,5,4.906619
-0.548033,10,4.908558
-2.770133,9,4.912455
5.053221,13,4.91434
-2.559056,5,4.916477
-5.785632,7,4.918253
-4.440397,8,4.918503
-8.69376,9,4.924425
-0.218743,9,4.926346
2.532583,10,4.926524
-5.595685,5,4.928406
-7.8175,8,4.928533
0.973987,5,4.928707
-9.118178,7,4.930688
-3.325722,2,4.932723
-5.628551,5,4.934623
-4.864871,10,4.934752
-3.3948,4,4.936681
-1.25554,5,4.936845
-5.971458,6,4.938738
-4.276627,5,4.938989
-1.335594,4,4.940866
-4.919936,3,4.941087
-4.708557,4,4.943254
-4.21114,4,4.945173
-1.642532,4,4.947217
-2.721966,4,4.949164
-9.098904,8,4.952931
-5.185573,6,4.953123
-1.970033,6,4.957136
-4.803161,3,4.959275
-8.453023,8,4.959476
-1.01406,12,4.963344
-2.634094,3,4.963408
-7.303296,8,4.963453
-4.027328,6,4.965535
-1.814886,8,4.965603
-1.102969,4,4.967761
-3.546431,4,4.97175
-2.507651,4,4.971979
-4.092885,5,4.973868
-1.916937,3,4.974091
3.820557,21,4.974179
-3.443414,4,4.974242
-4.460791,3,4.978212
-3.097657,3,4.978254
-5.842503,7,4.98024
-0.390702,4,4.982277
-3.424749,4,4.982396
-5.798638,5,4.984344
-5.398924,6,4.986554
-3.22006,5,4.988611
0.013697,14,4.988674
-2.572675,6,4.990957
-6.100349,4,4.993209
-5.530311,6,4.995305
-5.911674,6,4.999149
-1.699654,5,4.999334
-4.528347,6,5.001142
-2.982791,10,5.001319
-5.44516,5,5.001514
-3.421801,3,5.005155
-6.265947,8,5.011549
-2.723305,4,5.013417
0.19673,7,5.013599
-2.156768,10,5.013615
-8.174791,6,5.013621
-7.688445,15,5.013737
-1.819632,6,5.013745
-2.702517,2,5.017723
-2.232416,3,5.019786
-0.352801,4,5.021857
-4.427525,6,5.023788
-12.996794,11,5.0239
-3.97341,5,5.023932
-4.116004,3,5.026141
-5.40136,4,5.03015
-0.774191,3,5.030198
-3.451433,3,5.030397
-2.815376,3,5.032349
-4.256159,9,5.032387
-4.850056,6,5.036161
-5.123612,11,5.03625
-3.33711,5,5.04021
-4.286302,5,5.042106
-5.724365,5,5.045791
-4.664425,8,5.04589
-1.855129,7,5.045946
-12.892186,15,5.048011
-3.837831,3,5.048134
-0.496593,4,5.048176
-4.592891,6,5.048218
-2.590715,2,5.050352
-4.225885,3,5.054268
-3.546354,6,5.058108
-0.714989,14,5.058215
-1.260659,5,5.058284
-0.752126,7,5.060156
-0.904454,7,5.062342
-7.639389,8,5.064321
-3.326462,6,5.066234
-0.794534,9,5.068206
-3.683647,5,5.068298
-2.881681,5,5.068426
-1.871259,4,5.070328
-3.562077,3,5.070649
1.089943,7,5.072644
-3.598121,4,5.076646
-2.538405,4,5.076734
-3.969101,3,5.077044
-3.371647,9,5.078926
0.376737,4,5.079
-7.875923,5,5.079052
-3.759628,4,5.081147
-3.200889,3,5.085261
-3.751902,4,5.087244
-6.515245,6,5.089177
-2.281127,4,5.089316
-3.230007,7,5.091201
-4.988544,7,5.091465
-5.10274,6,5.097055
-3.335789,4,5.097412
-8.801692,10,5.099312
-3.191014,5,5.101161
-0.778334,7,5.101248
-0.460996,6,5.101254
-13.071467,18,5.103279
-1.883663,7,5.105276
-2.837478,4,5.10928
-1.342902,6,5.109414
0.049273,7,5.111578
-5.035753,6,5.11355
-6.467193,5,5.115494
-8.13778,6,5.115502
-6.10456,8,5.117555
-1.46758,4,5.117576
-1.213184,9,5.117726
-2.989687,4,5.117746
-5.481799,5,5.121604
-3.275012,3,5.121679
-1.29949,5,5.123743
-3.048456,4,5.125567
-4.381022,5,5.125722
-3.182622,4,5.126076
