# {"t_start": 1587022198.6629272, "env_id": "DartHopperPT-v1"} 
r,l,t
3628.450206,1000,1845.6673
1054.816089,355,1845.986924
3823.135609,1000,1846.955002
4029.522831,850,1848.019044
3714.145256,1000,1849.035405
854.520039,268,1849.271918
2466.380326,741,1850.24571
3888.22623,1000,1851.237618
162.302418,87,1851.312321
4001.974091,1000,1852.48989
3124.807472,872,1853.386998
700.412192,251,1853.606111
420.169771,171,1853.751621
3556.336769,1000,1854.969963
4330.734874,1000,1855.88659
3336.949648,656,1856.782378
607.86502,206,1856.970395
2682.467281,704,1857.600237
1238.866355,357,1857.977056
753.762288,259,1858.218012
4889.633731,956,1859.47278
1264.142582,366,1859.795818
59.482729,43,1859.833553
1875.816189,451,1860.232319
4932.173992,1000,1861.47611
2840.11212,745,1862.176946
1882.168049,464,1862.577848
85.112834,42,1862.614636
291.499114,150,1863.044928
2421.87715,544,1863.527942
1872.38993,451,1863.948116
76.557341,35,1863.981651
3821.82663,1000,1865.23602
4304.627203,928,1866.08317
3539.037285,1000,1867.261676
2463.577505,811,1867.990344
1718.309785,465,1868.41482
4176.019721,848,1869.622678
1382.618819,370,1869.981674
3335.697515,1000,1870.924756
169.675572,89,1871.005732
4225.393822,1000,1872.227398
4029.85792,740,1872.904251
3024.811104,640,1873.494254
2164.65858,602,1874.364406
158.783216,85,1874.450872
4029.661627,1000,1875.480381
81.214882,46,1875.52115
3126.104238,670,1876.393344
84.119551,47,1876.435806
3396.332373,716,1877.065041
82.308325,50,1877.107332
4227.898141,1000,1878.336899
77.623041,43,1878.377195
4620.878907,1000,1879.289348
430.185132,179,1879.441865
2516.894504,708,1880.486943
1420.939314,342,1880.794475
73.462275,44,1880.830998
2372.3634,617,1881.38039
95.580494,45,1881.422888
3770.121105,1000,1882.588448
3880.082217,1000,1883.544911
796.240923,251,1883.764898
78.043738,45,1883.802726
1673.043396,471,1884.212361
3943.705123,1000,1885.418037
651.928766,269,1885.64812
3651.974772,724,1886.262461
4032.525087,909,1887.308418
1371.789553,442,1887.684015
3707.911382,1000,1888.937234
1031.715593,329,1889.220242
3889.99038,1000,1890.132638
857.042392,296,1890.379548
597.068936,204,1890.849413
4167.021777,1000,1891.819142
4320.593591,927,1893.011966
216.358428,104,1893.107239
4842.152121,1000,1894.020482
4619.289608,1000,1895.222134
77.205352,41,1895.263821
2554.67903,739,1896.020856
1310.344773,352,1896.458128
3696.549269,1000,1897.77563
458.882037,192,1897.939461
911.208401,329,1898.217534
3889.626871,1000,1899.111739
1170.362237,509,1899.823052
4916.438696,1000,1900.689546
484.020018,183,1900.847032
3302.602324,917,1902.019633
1682.913613,402,1902.403333
2813.559601,614,1902.937081
4157.298171,1000,1904.174439
2163.311917,590,1904.690368
1195.055702,386,1905.025555
76.299291,41,1905.059441
3586.524471,1000,1906.303651
236.304354,114,1906.407008
671.842531,218,1906.613344
344.424424,143,1906.738374
3089.317892,877,1907.628644
4393.784631,1000,1908.801084
305.600466,150,1908.929354
2325.24966,561,1909.426322
3811.820284,1000,1910.67774
1114.921088,321,1910.977739
4052.170435,1000,1911.872245
4016.663992,1000,1913.161412
238.213125,115,1913.26914
3660.087466,1000,1914.242883
242.425701,112,1914.621295
3591.88687,1000,1915.550915
1205.492873,379,1915.887728
86.336823,42,1915.925018
4113.478549,1000,1917.162236
3595.73318,1000,1918.151377
3601.987427,1000,1919.475866
2203.569394,580,1920.020323
1646.319492,415,1920.40344
3654.969006,1000,1921.612972
1655.110999,460,1922.03261
92.322728,47,1922.071977
4912.80276,1000,1922.957721
663.196635,247,1923.514943
74.198028,36,1923.545563
427.201393,194,1923.717255
67.622657,35,1923.747113
4171.170494,1000,1924.66474
822.660946,276,1924.921024
86.668118,41,1924.961601
928.573154,312,1925.527855
2426.848955,511,1926.004173
81.723581,36,1926.038482
3599.684933,1000,1927.041986
86.824798,47,1927.090156
609.698538,267,1927.317398
4010.967554,823,1928.35094
119.462146,68,1928.41931
83.172056,43,1928.457493
1623.64116,429,1928.846681
4309.547167,1000,1930.091982
4017.352649,1000,1931.014896
73.384046,34,1931.04853
501.270845,210,1931.240247
3306.019995,672,1932.113671
153.907604,86,1932.22335
2018.591408,442,1932.667877
4634.426444,1000,1933.597166
4303.7709,1000,1934.882612
1111.839668,309,1935.166815
78.997147,40,1935.201298
189.647774,96,1935.286346
1191.766774,357,1935.650355
205.141789,107,1935.744452
3888.898783,1000,1936.963592
545.340059,181,1937.120189
780.770286,251,1937.342604
101.702356,47,1937.385831
232.282391,121,1937.489014
243.242498,136,1937.607474
491.660054,203,1937.78541
219.589757,100,1937.877283
207.403615,105,1937.972105
221.918398,102,1938.063167
75.569748,39,1938.095762
2284.170716,489,1938.85095
280.561241,123,1938.960014
92.041192,44,1938.997438
2218.97075,463,1939.407992
255.651148,118,1939.51056
4580.859331,1000,1940.812761
63.036082,36,1940.858599
1678.1948,414,1941.223544
1660.614578,412,1941.636214
3653.5432,1000,1942.981802
2196.171894,599,1943.574717
1825.122652,500,1944.013359
2516.111211,551,1944.523373
4353.344032,836,1945.552413
102.685316,47,1945.599814
1834.764183,430,1945.975702
4594.039873,1000,1947.175262
983.99259,438,1947.591208
1996.575475,458,1948.103348
3465.199984,1000,1949.042658
1547.274928,371,1949.708004
1970.959678,454,1950.134649
1388.273453,460,1950.552734
182.990573,92,1950.633433
2443.427044,541,1951.122154
1037.234825,317,1951.676819
79.371244,44,1951.714944
82.927841,59,1951.768825
83.958184,42,1951.826835
885.0898,262,1952.065106
685.075081,236,1952.305758
3376.571172,820,1953.08838
2212.663086,556,1953.855796
4509.784917,1000,1954.826805
79.423463,38,1954.861899
79.508388,39,1954.89637
4016.3837,1000,1956.205495
2816.521319,545,1956.713415
2834.019238,770,1957.514249
3671.915911,777,1958.565043
313.056253,132,1958.687271
477.858013,178,1958.844662
3415.125439,785,1959.543294
74.312548,41,1959.579526
920.219469,285,1959.851352
2383.910265,693,1960.769536
342.7313,140,1960.892796
241.689161,105,1960.984361
448.637117,159,1961.127951
467.148524,171,1961.369947
412.147587,185,1961.528944
463.950572,162,1961.682173
1270.289851,466,1962.180636
454.706258,159,1962.642444
3411.912853,935,1963.578002
4597.161752,1000,1964.510305
82.660722,41,1964.551502
1513.302714,389,1965.177246
76.87723,42,1965.214808
1550.334495,403,1965.613068
1173.809666,346,1965.916744
451.498072,184,1966.086077
636.244288,231,1966.278994
716.570374,262,1966.570919
961.506369,287,1967.167584
770.299901,245,1967.40685
3053.853131,918,1968.321358
206.399819,105,1968.417045
3727.521691,1000,1969.758757
4948.765158,1000,1970.73326
3587.41742,670,1971.67326
2385.749923,700,1972.323031
4068.938273,1000,1973.32841
954.93817,260,1973.861057
90.89533,54,1973.90966
3738.193685,746,1974.601181
4183.986926,1000,1975.595661
285.705952,121,1975.710439
654.54942,277,1976.223972
1638.716098,386,1976.611622
547.367453,245,1976.821498
967.783692,316,1977.101232
230.196036,103,1977.187385
3829.028886,1000,1978.428154
585.800006,206,1978.62071
901.05614,342,1978.917543
1320.447575,344,1979.216753
4816.745997,975,1980.467027
4659.491607,889,1981.269399
1570.940639,401,1981.640998
2601.753779,677,1982.67382
2240.130802,507,1983.13119
74.155842,37,1983.162975
1447.503263,359,1983.478065
476.034681,218,1983.674943
2219.140432,467,1984.164687
236.472422,103,1984.255206
2289.082564,503,1985.009428
80.033123,39,1985.044827
245.737856,120,1985.155671
1746.498073,626,1985.718806
2318.196876,494,1986.183041
4584.664226,1000,1987.474657
456.993438,196,1987.647643
80.772812,40,1987.684466
1958.645492,530,1988.201553
887.308683,308,1988.465356
1945.651734,456,1989.177726
260.954815,116,1989.282171
2083.568303,555,1989.805783
446.689664,196,1989.987426
266.304293,132,1990.111066
1535.738256,447,1990.50124
78.637969,37,1990.536325
733.131845,247,1990.753953
196.564828,103,1990.839862
267.929817,120,1991.220505
2169.160556,472,1991.640532
87.727034,45,1991.681244
1090.864911,413,1992.058005
591.521222,265,1992.314836
74.518703,41,1992.35244
3451.872241,777,1993.342567
2388.255447,578,1993.851868
1576.073807,420,1994.233961
128.552019,71,1994.320237
647.931711,284,1994.568243
768.099222,239,1994.793205
72.107925,40,1994.828959
3598.584613,1000,1996.110798
1992.446692,928,1996.942871
3293.45873,643,1997.841203
3907.474942,815,1998.569332
1689.73638,463,1998.985977
3639.653753,740,1999.952237
74.040388,43,1999.992966
3593.057531,1000,2000.926425
754.024435,312,2001.215138
293.866544,130,2001.335089
451.925196,177,2001.531934
1256.304947,320,2002.069668
4015.114783,1000,2003.061338
3403.615986,1000,2004.300756
1275.801226,372,2004.666362
2999.077321,1000,2005.572485
4038.961034,1000,2006.797076
1133.365504,359,2007.204665
360.473775,165,2007.341775
2461.868039,539,2007.810376
3936.381594,1000,2009.062754
2937.364996,833,2009.865323
39.776082,30,2009.893067
3774.833551,1000,2011.101009
1661.030763,391,2011.458115
3507.808524,1000,2012.470736
3509.926661,1000,2013.780824
169.085256,83,2013.865233
249.439252,116,2014.002423
3200.745847,929,2015.161233
3647.07738,1000,2016.144989
4219.972792,1000,2017.472977
1003.104065,276,2017.732101
220.343378,108,2017.840805
1522.242566,521,2018.398866
906.362983,314,2018.676748
3165.997115,865,2019.715816
1278.031091,371,2020.05163
276.422408,122,2020.168305
161.302446,84,2020.249181
464.274082,176,2020.405832
81.570646,39,2020.438408
887.757504,325,2020.72772
1679.002514,728,2021.620136
81.822364,48,2021.662263
1403.32505,476,2022.111792
701.952113,264,2022.350821
2641.757046,763,2023.056522
3771.603887,888,2024.238613
176.649703,95,2024.320592
3612.729679,826,2025.129976
89.350922,58,2025.196589
1500.728889,404,2025.577922
2914.881086,639,2026.52334
784.433894,262,2026.756475
85.514826,42,2026.793548
3106.089882,706,2027.445795
3965.628332,1000,2028.759571
74.023484,48,2028.803476
438.222744,169,2028.953074
3285.070356,1000,2029.986429
4013.970652,1000,2031.23099
557.413332,268,2031.469621
149.438059,83,2031.541458
3375.977033,1000,2032.77589
3102.412115,708,2033.405524
3023.506978,1000,2034.373592
1184.6575,446,2035.113969
219.366956,105,2035.215693
83.877009,39,2035.250859
165.924402,95,2035.3389
4467.886874,1000,2036.379289
215.326642,104,2036.473675
4524.583981,1000,2037.641167
3915.782113,1000,2038.578538
533.406137,242,2038.819065
2506.838937,609,2039.613991
3160.989559,1000,2040.663954
345.38471,148,2040.810254
3989.020253,735,2041.76311
991.261761,346,2042.073627
2058.160872,1000,2043.02775
168.309468,97,2043.125853
4311.648454,966,2044.297669
3804.358995,1000,2045.199946
4449.276295,1000,2046.524161
4157.771217,1000,2047.420094
3012.438334,1000,2048.630135
3611.184203,849,2049.427062
3944.018445,1000,2050.73063
697.285897,294,2050.992493
1380.530428,509,2051.524642
934.95398,230,2051.732743
3792.211409,1000,2052.965375
1809.767299,565,2053.535198
3588.80744,799,2054.255832
3585.194,1000,2055.473618
2546.738913,652,2056.154034
440.970922,174,2056.318553
3814.605602,1000,2057.621116
814.026443,253,2057.855848
80.766882,50,2057.897583
603.226211,235,2058.115229
3924.511985,1000,2059.342141
3935.968767,1000,2060.264069
584.516275,223,2060.468985
632.675179,310,2060.748106
304.83248,134,2060.865015
290.421438,150,2061.293563
1077.787505,312,2061.578683
1153.691768,380,2061.909695
638.74457,268,2062.143146
613.503315,214,2062.343855
1106.065104,310,2062.616578
419.148858,191,2062.791237
387.466042,148,2062.926016
2671.770027,648,2063.936467
254.791108,125,2064.04757
4047.07507,1000,2064.991996
691.745007,263,2065.280434
1087.51229,290,2065.814777
2852.198543,761,2066.538893
162.261552,84,2066.61566
4379.292088,1000,2067.832618
3334.592557,682,2068.448986
129.037168,97,2068.541105
4575.023733,965,2069.555644
1136.073903,361,2070.169849
2091.470528,547,2070.713744
63.951119,36,2070.745078
88.848152,52,2070.788241
675.319378,294,2071.040509
296.870932,129,2071.152866
75.134839,45,2071.189801
1542.25056,373,2071.53167
1172.059636,311,2072.094745
4505.622448,977,2073.021959
486.714004,181,2073.216383
571.915887,180,2073.375037
1477.173487,465,2073.855891
1598.708109,444,2074.657339
116.808665,68,2074.717619
646.616197,245,2074.94348
742.75294,275,2075.210969
84.77312,46,2075.254062
4847.971472,1000,2076.336996
214.739147,105,2076.721004
4571.992363,1000,2077.613295
469.775441,207,2077.796758
129.075773,72,2077.858617
4716.985717,1000,2079.067598
3867.01436,1000,2080.030227
656.717947,241,2080.243274
642.917947,223,2080.446337
84.108201,41,2080.482985
603.295151,220,2080.973737
984.97333,270,2081.213578
529.077449,202,2081.400968
1176.038086,384,2081.774398
139.909417,79,2081.843074
67.369064,41,2081.879994
302.776821,159,2082.014019
1766.893613,513,2082.471462
7.427124,9,2082.481248
93.987638,44,2082.51921
328.776331,122,2082.630331
1386.552185,605,2083.570899
2330.4342,550,2084.072408
4042.402226,1000,2085.00092
1072.886473,395,2085.638836
191.210518,96,2085.724388
494.3575,191,2085.888854
264.206604,134,2086.007921
4389.661218,1000,2086.998004
2330.779224,516,2087.811668
659.979472,216,2087.994139
2349.630035,536,2088.495044
1885.32558,614,2089.083803
85.778177,47,2089.127341
5193.305402,1000,2090.418736
3732.976699,1000,2091.397597
4578.179771,916,2092.502847
190.849804,107,2092.611936
3856.860248,1000,2093.561595
166.273353,89,2093.640038
169.717817,92,2093.759013
83.264784,45,2093.820869
440.309482,181,2094.236185
1723.830366,457,2094.638211
2351.896548,584,2095.171094
1648.713093,482,2095.634486
5245.643488,978,2096.879229
3281.687695,1000,2097.803324
697.370244,222,2098.000909
4239.610022,1000,2099.230403
93.725289,60,2099.30319
260.532135,118,2099.40876
760.887478,283,2099.657106
4092.589211,1000,2100.928405
1328.190698,406,2101.321763
3860.577554,1000,2102.3251
4500.826605,1000,2103.54213
3648.949798,920,2104.455369
56.381295,38,2104.491548
2115.247125,599,2105.324365
487.049773,190,2105.495454
203.613999,102,2105.587035
82.235479,40,2105.622734
457.060217,197,2105.795387
919.37335,301,2106.056812
531.419928,195,2106.228095
2743.168723,671,2107.172702
197.859799,105,2107.275043
1408.126235,397,2107.671146
1060.653565,325,2107.961628
4187.832025,1000,2108.863415
1187.783834,370,2109.509888
1285.203335,343,2109.8422
4427.799539,1000,2110.747884
466.40235,198,2110.919536
4904.87853,1000,2112.1199
1379.758759,481,2112.566703
2283.160517,560,2113.181459
210.429668,102,2113.273616
770.53516,246,2113.828937
3910.840997,1000,2114.745508
193.994646,95,2114.835562
260.933632,125,2114.947843
640.007264,223,2115.185236
3679.550655,777,2116.229958
1929.152406,561,2116.741094
3685.875718,1000,2117.669916
4237.322033,1000,2118.94941
4229.025125,1000,2119.898286
619.2712,237,2120.408309
44.626306,31,2120.434731
412.957445,158,2120.572054
976.37181,340,2120.918113
4264.100437,1000,2121.81274
45.315996,29,2121.841675
879.135637,308,2122.434049
1097.647364,335,2122.737466
3052.718673,1000,2123.784286
1135.501494,358,2124.119366
3940.20855,1000,2125.313129
853.65091,266,2125.553252
3125.482398,1000,2126.501961
3604.301355,930,2127.619458
237.459259,110,2127.718103
496.483153,195,2127.884576
2270.217086,581,2128.4549
2731.13681,714,2129.383999
323.31178,130,2129.504697
380.425703,181,2129.737677
609.32861,257,2130.004531
543.401979,260,2130.258299
304.665257,121,2130.37149
3301.069739,667,2131.237557
1167.485419,333,2131.52967
321.718009,154,2131.674745
243.269301,188,2131.854412
3340.269121,770,2132.592243
2925.794298,753,2133.546132
438.387981,185,2133.739321
1296.125714,370,2134.076735
85.249329,43,2134.116881
1883.454869,498,2134.596097
1033.694458,308,2134.877184
1665.956203,473,2135.585941
1316.449172,415,2136.003848
53.250615,36,2136.035394
697.645197,237,2136.245966
61.226712,40,2136.279177
4061.694651,1000,2137.313199
3870.854805,998,2138.553966
74.884447,37,2138.587573
390.05646,181,2138.74284
671.302859,222,2138.983416
2126.434639,580,2139.508617
627.391015,233,2139.999944
892.160739,291,2140.258468
74.672266,39,2140.294439
39.887039,30,2140.32132
4000.322929,1000,2141.275508
4181.452845,1000,2142.459749
4498.897774,1000,2143.463795
